,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
0,2005-02-19 21:29:46,1108819786.0,esrx,0.345,76.85,0.0,1210.339966,0.0,0.0
1,2007-05-27 21:41:53,1180273313.0,esrx,1.056,99.19,29.0696161353,1507.51001,24.5526093782,4.51700675715
2,2005-04-27 12:58:19,1114577899.0,esrx,0.29,85.02,10.6310995446,1156.380005,-4.45824830344,15.089347848
3,2007-04-09 15:21:47,1176103307.0,esrx,1.289,86.0,11.9063109954,1444.609985,19.3557203415,-7.44940934602
4,2007-03-22 02:06:12,1174500372.0,esrx,1.289,83.6,8.78334417697,1434.540039,18.5237271592,-9.74038298218
5,2004-06-23 01:21:26,1087924886.0,esrx,0.473,77.56,0.9238776838,1144.060059,-5.47613966835,6.40001735215
6,2007-06-11 03:11:55,1181502715.0,esrx,1.056,97.9,27.3910214704,1509.119995,24.6856286162,2.70539285421
7,2007-01-28 02:06:11,1169921171.0,esrx,1.68,69.94,-8.99154196487,1423.900024,17.6446340697,-26.6361760346
8,2004-05-18 10:01:38,1084845698.0,esrx,0.473,76.68,-0.221210149642,1091.48999,-9.81955312876,9.59834297912
9,2004-09-19 12:15:32,1095567332.0,esrx,0.318,63.54,-17.3194534808,1123.5,-7.17484082485,-10.144612656
10,2007-03-20 18:29:44,1174386584.0,esrx,1.68,84.5,9.9544567339,1410.939941,16.5738536804,-6.61939694648
11,2006-06-18 07:31:37,1150587097.0,esrx,0.91,68.08,-11.4118412492,1256.160034,3.78571883001,-15.1975600792
12,2005-09-13 05:33:10,1126560790.0,esrx,0.263,60.54,-21.2231620039,1231.199951,1.72348146686,-22.9466434708
13,2005-11-15 04:46:38,1132001198.0,esrx,0.276,77.28,0.559531554977,1229.01001,1.5425454438,-0.983013888821
14,2003-10-27 06:16:03,1067206563.0,nflx,0.005,51.99,0.0,1031.130005,0.0,0.0
15,2009-01-12 10:22:18,1231726938.0,nflx,0.121,32.26,-37.9496056934,870.26001,-15.6013300185,-22.3482756749
16,2004-10-23 06:00:28,1098482428.0,nflx,0.002,9.8,-81.1502211964,1103.660034,7.03403340493,-88.1842546013
17,2009-01-30 23:41:44,1233330104.0,nflx,0.113,36.14,-30.4866320446,825.880005,-19.905346465,-10.5812855796
18,2005-01-11 06:31:37,1105396297.0,nflx,0.001,11.27,-78.3227543758,1182.98999,14.7275304049,-93.0502847807
19,2007-03-22 01:29:00,1174498140.0,ew,0.315,49.56,0.0,1434.540039,0.0,0.0
20,2004-09-23 16:21:25,1095927685.0,ew,0.534,35.73,-27.9055690073,1108.359985,-22.7376054437,-5.16796356354
21,2007-04-04 17:15:22,1175678122.0,ew,0.315,51.38,3.67231638418,1439.369995,0.336690219073,3.33562616511
22,2003-10-27 03:19:44,1067195984.0,ew,0.506,28.59,-42.3123486683,1031.130005,-28.1212111919,-14.1911374763
23,2005-01-29 02:49:20,1106938160.0,ew,0.449,40.17,-18.9467312349,1174.069946,-18.1570458766,-0.789685358227
24,2004-11-01 19:09:11,1099307351.0,ew,0.449,34.19,-31.01291364,1130.51001,-21.1935547795,-9.81935886049
25,2007-03-20 13:03:14,1174366994.0,ew,0.315,49.17,-0.786924939467,1410.939941,-1.64513344754,0.858208508077
26,2009-01-06 22:09:52,1231250992.0,hes,0.321,57.98,0.0,934.700012,0.0,0.0
27,2008-04-26 01:55:04,1209146104.0,hes,0.407,109.98,89.6860986547,1379.930054,47.6334691649,42.0526294898
28,2008-04-10 07:45:45,1207784745.0,hes,0.407,98.3,69.5412211107,1360.550049,45.5600761242,23.9811449865
29,2005-02-07 15:28:58,1107761338.0,swk,0.483,47.6,0.0,1201.719971,0.0,0.0
30,2004-10-15 12:00:38,1097812838.0,swk,0.757,41.5,-12.8151260504,1108.199951,-7.78218072902,-5.0329453214
31,2008-02-01 09:50:20,1201830620.0,swk,0.871,51.36,7.89915966387,1395.420044,16.1185698561,-8.21941019221
32,2006-07-08 12:18:53,1152332333.0,swk,0.921,45.66,-4.0756302521,1270.910034,5.75758618228,-9.83321643438
33,2003-11-03 19:21:53,1067858513.0,swk,1.163,33.34,-29.9579831933,1059.02002,-11.8746425493,-18.083340644
34,2005-03-06 21:38:27,1110116307.0,swk,0.483,47.31,-0.609243697479,1210.469971,0.728123041237,-1.33736673872
35,2005-05-09 14:09:07,1115618947.0,swk,0.542,43.24,-9.15966386555,1178.839966,-1.90393815133,-7.25572571422
36,2005-12-06 22:29:14,1133879354.0,swk,0.492,48.17,1.1974789916,1263.699951,5.15760588953,-3.96012689794
37,2004-04-14 14:10:13,1081923013.0,swk,0.806,43.04,-9.57983193277,1128.170044,-6.12038817486,-3.45944375791
38,2004-11-10 19:48:37,1100087317.0,esv,0.261,29.7,0.0,1162.910034,0.0,0.0
39,2007-04-07 06:27:04,1175898424.0,esv,0.148,55.35,86.3636363636,1439.369995,23.7731168291,62.5905195345
40,2008-06-26 01:01:34,1214413294.0,esv,0.077,80.34,170.505050505,1283.150024,10.339577997,160.165472508
41,2005-08-30 06:33:43,1125354823.0,esv,0.217,38.65,30.1346801347,1208.410034,3.91259845299,26.2220816817
42,2006-05-24 18:52:01,1148467921.0,esv,0.183,46.28,55.8249158249,1258.569946,8.22590821329,47.5990076116
43,2007-03-20 12:17:37,1174364257.0,esv,0.148,53.19,79.0909090909,1410.939941,21.3283830863,57.7625260047
44,2005-01-28 12:42:17,1106887337.0,esv,0.261,34.25,15.3198653199,1171.359985,0.726621213417,14.5932441064
45,2006-08-31 07:37:05,1156981025.0,nrg,1.271,50.67,0.0,1303.819946,0.0,0.0
46,2005-05-28 12:34:28,1117254868.0,nrg,1.237,35.22,-30.4914150385,1190.01001,-8.72896110764,-21.7624539308
47,2008-10-05 21:34:39,1223213679.0,nrg,1.658,21.78,-57.0159857904,1114.280029,-14.5372769899,-42.4787088005
48,2005-03-29 07:34:43,1112052883.0,nrg,1.39,34.55,-31.8136964673,1165.359985,-10.6195614989,-21.1941349685
49,2007-04-08 00:09:42,1175962182.0,nrg,1.486,73.98,46.0035523979,1443.76001,10.7330820049,35.270470393
50,2008-06-26 17:23:58,1214472238.0,nrg,1.502,42.6,-15.9265837774,1283.150024,-1.58533561811,-14.3412481593
51,2005-01-28 04:31:37,1106857897.0,nrg,1.39,33.98,-32.938622459,1171.359985,-10.1593752578,-22.7792472013
52,2008-04-26 18:21:26,1209205286.0,nrg,1.454,44.11,-12.9465166765,1379.930054,5.8374707515,-18.783987428
53,2004-09-13 20:51:51,1095079911.0,nrg,1.592,26.57,-47.5626603513,1125.819946,-13.6521918188,-33.9104685325
54,2008-12-29 00:04:11,1230480251.0,hog,1.269,15.82,0.0,869.419983,0.0,0.0
55,2007-12-17 04:05:00,1197835500.0,hog,0.521,44.96,184.19721871,1445.900024,66.3062791599,117.890939551
56,2007-05-01 05:40:31,1177969231.0,hog,0.477,63.32,300.252844501,1486.300049,70.9530581378,229.299786363
57,2008-12-14 21:11:55,1229260315.0,hog,1.269,16.31,3.09734513274,873.590027,0.47963516845,2.61770996429
58,2007-03-27 03:14:13,1174936453.0,hog,0.618,60.75,284.007585335,1428.609985,64.3175925254,219.68999281
59,2009-01-23 00:21:46,1232641306.0,hog,1.269,12.4,-21.618204804,831.950012,-4.30976648026,-17.3084383238
60,2004-08-10 14:02:51,1092117771.0,irm,2.014,30.4,0.0,1079.040039,0.0,0.0
61,2007-10-17 19:13:28,1192619608.0,irm,1.818,32.12,5.65789473684,1541.23999,42.8343652038,-37.1764704669
62,2003-10-26 23:48:00,1067183280.0,irm,1.872,37.14,22.1710526316,1033.77002,-4.19539751666,26.3664501482
63,2005-04-09 19:31:28,1113046288.0,irm,2.034,28.61,-5.88815789474,1184.069946,9.73364316465,-15.6218010594
64,2006-06-19 04:13:57,1150661637.0,irm,1.829,35.82,17.8289473684,1240.130005,14.9290072822,2.89994008624
65,2004-11-07 13:41:59,1099806119.0,irm,2.015,33.17,9.11184210526,1161.670044,7.65773298613,1.45410911914
66,2007-05-29 05:26:24,1180387584.0,irm,1.696,27.39,-9.90131578947,1518.109985,40.6907927538,-50.5921085433
67,2005-09-07 19:51:29,1126093889.0,irm,1.882,35.18,15.7236842105,1236.359985,14.5796208031,1.14406340741
68,2007-12-22 06:09:30,1198274970.0,pru,1.632,93.59,0.0,1453.0,0.0,0.0
69,2004-10-14 22:02:02,1097762522.0,pru,0.543,45.71,-51.1593118923,1103.290039,-24.0681322092,-27.0911796831
70,2006-09-09 16:34:56,1157790896.0,pru,1.665,72.0,-23.0687039214,1300.26001,-10.5120433586,-12.5566605628
71,2006-05-28 06:40:18,1148769618.0,pru,1.486,75.78,-19.0298108772,1272.880005,-12.3964208534,-6.63339002382
72,2006-09-08 11:37:48,1157686668.0,pru,1.665,71.47,-23.6350037397,1298.920044,-10.6042640055,-13.0307397342
73,2007-05-05 21:37:39,1178372259.0,pru,1.548,100.61,7.50080136767,1495.920044,2.95389153476,4.54690983291
74,2005-03-14 21:56:57,1110808617.0,pru,0.522,59.25,-36.6919542686,1206.829956,-16.9421916036,-19.749762665
75,2008-05-30 00:37:09,1212079029.0,pru,1.766,75.86,-18.9443316594,1400.380005,-3.62147247075,-15.3228591886
76,2005-01-22 07:25:51,1106349951.0,pru,2.451,53.92,-42.3870071589,1184.630005,-18.4700615967,-23.9169455622
77,2007-02-20 18:35:00,1171967700.0,pru,1.381,92.87,-0.769312960786,1459.680054,0.459742188575,-1.22905514936
78,2006-08-23 09:43:29,1156297409.0,pru,1.665,71.87,-23.2076076504,1292.98999,-11.0123888507,-12.1952187997
79,2006-08-22 22:02:24,1156255344.0,pru,1.665,71.87,-23.2076076504,1298.819946,-10.6111530626,-12.5964545878
80,2007-06-22 09:28:10,1182475690.0,gild,0.586,79.35,0.0,1502.560059,0.0,0.0
81,2005-02-15 04:10:14,1108411814.0,gild,0.0,33.02,-58.3868935098,1210.119995,-19.4627870113,-38.9241064985
82,2009-01-01 04:45:46,1230756346.0,gild,0.319,51.14,-35.5513547574,869.419983,-42.1374222087,6.58606745129
83,2007-06-20 12:39:31,1182314371.0,gild,0.586,80.8,1.82734719597,1512.839966,0.684159474254,1.14318772171
84,2008-12-08 17:34:22,1228728862.0,gild,0.319,46.54,-41.3484562067,909.700012,-39.4566622112,-1.89179399548
85,2007-06-16 06:34:32,1181946872.0,gild,0.639,80.83,1.86515437933,1515.670044,0.872509882149,0.992644497183
86,2004-04-23 21:10:33,1082725833.0,gild,0.344,60.12,-24.2344045369,1140.599976,-24.0895584061,-0.144846130731
87,2006-06-18 03:33:25,1150572805.0,gild,0.072,57.86,-27.0825456837,1256.160034,-16.3986806067,-10.6838650769
88,2007-05-18 17:45:17,1179481517.0,gild,0.586,83.47,5.19218651544,1522.75,1.3437027611,3.84848375434
89,2008-04-18 17:17:02,1208510222.0,gild,0.379,51.56,-35.0220541903,1390.329956,-7.46925903745,-27.5527951528
90,2006-11-10 22:30:56,1163169056.0,gild,0.437,67.34,-15.1354757404,1380.900024,-8.09685005743,-7.03862568296
91,2007-06-18 03:23:47,1182108227.0,gild,0.586,80.83,1.86515437933,1531.050049,1.89609658724,-0.0309422079126
92,2004-11-06 23:52:14,1099756334.0,gild,0.247,37.42,-52.8418399496,1143.199951,-23.9165220616,-28.925317888
93,2005-04-14 04:30:27,1113424227.0,gild,0.0,36.97,-53.4089477001,1162.050049,-22.6619899791,-30.746957721
94,2004-06-22 14:21:50,1087885310.0,gild,0.305,63.029,-20.5683679899,1134.410034,-24.501518112,3.93315012211
95,2004-09-18 19:28:21,1095506901.0,gild,0.273,36.89,-53.5097668557,1120.369995,-25.4359259526,-28.0738409031
96,2008-01-09 03:11:55,1199819515.0,gild,0.436,46.85,-40.9577819786,1409.130005,-6.21805786999,-34.7397241086
97,2004-09-29 15:17:04,1096442224.0,hcp,0.898,25.84,0.0,1114.800049,0.0,0.0
98,2008-12-11 14:15:33,1228976133.0,hcp,1.124,25.04,-3.0959752322,873.590027,-21.6370659668,18.5410907346
99,2007-04-07 14:33:41,1175927621.0,hcp,1.883,36.25,40.286377709,1439.369995,29.1146332736,11.1717444354
100,2006-10-28 13:06:34,1162011994.0,hcp,1.578,31.49,21.8653250774,1382.219971,23.9881512599,-2.12282618254
101,2004-05-16 21:50:46,1084715446.0,hcp,0.842,22.0,-14.8606811146,1096.439941,-1.64694180059,-13.213739314
102,2008-03-28 02:24:50,1206642290.0,hcp,1.83,34.05,31.7724458204,1315.219971,17.978104879,13.7943409415
103,2005-03-29 08:38:36,1112056716.0,hcp,1.047,23.7,-8.28173374613,1165.359985,4.53533672207,-12.8170704682
104,2005-01-30 00:40:37,1107016837.0,hcp,0.978,25.52,-1.23839009288,1174.550049,5.35970554124,-6.59809563412
105,2008-03-12 11:24:39,1205292279.0,hcp,1.83,29.65,14.7445820433,1308.77002,17.3995301825,-2.65494813913
106,2006-06-24 06:48:27,1151102907.0,efx,0.655,34.59,0.0,1252.199951,0.0,0.0
107,2004-10-15 00:30:05,1097771405.0,efx,1.707,26.0,-24.8337669847,1108.199951,-11.4997608717,-13.334006113
108,2006-07-14 07:21:13,1152832873.0,efx,0.655,32.18,-6.96733159873,1236.199951,-1.27775120796,-5.68958039077
109,2007-06-14 17:43:00,1181814180.0,efx,0.491,44.34,28.1873373807,1522.969971,21.6235450084,6.56379237232
110,2005-01-26 16:43:34,1106729014.0,efx,1.476,27.95,-19.1962995085,1174.069946,-6.23941926668,-12.9568802419
111,2005-03-08 20:08:53,1110283733.0,efx,1.249,30.85,-10.8123735184,1219.430054,-2.61698596728,-8.19538755107
112,2005-11-28 21:06:32,1133183192.0,hum,0.312,45.44,0.0,1257.459961,0.0,0.0
113,2008-05-02 18:25:54,1209723954.0,hum,0.486,48.0,5.6338028169,1413.900024,12.4409577921,-6.80715497515
114,2004-09-16 18:35:08,1095330908.0,hum,0.416,19.51,-57.0642605634,1123.5,-10.6532188026,-46.4110417608
115,2007-04-10 15:13:04,1176189184.0,hum,0.512,63.22,39.1285211268,1448.390015,15.1837879473,23.9447331795
116,2004-11-24 22:46:25,1101307585.0,hum,0.369,23.95,-47.2931338028,1181.76001,-6.02006849902,-41.2730653038
117,2007-01-28 06:44:14,1169937854.0,hum,0.433,53.46,17.6496478873,1423.900024,13.2362117413,4.41343614603
118,2007-07-05 17:44:36,1183628676.0,rht,0.671,21.44,0.0,1525.400024,0.0,0.0
119,2007-04-28 13:44:13,1177739053.0,rht,0.694,21.8,1.67910447761,1495.420044,-1.96538478617,3.64448926379
120,2007-04-29 16:14:36,1177834476.0,rht,0.694,21.8,1.67910447761,1494.25,-2.04208886259,3.7211933402
121,2007-06-02 11:51:03,1180756263.0,rht,0.694,24.57,14.598880597,1530.22998,0.316635369346,14.2822452277
122,2008-12-26 14:28:28,1230272908.0,rht,0.264,13.0,-39.3656716418,872.799988,-42.7822227437,3.4165511019
123,2008-01-21 09:26:05,1200878765.0,rht,0.595,18.17,-15.2518656716,1325.189941,-13.1250871804,-2.12677849123
124,2007-05-31 04:28:11,1180556891.0,rht,0.694,22.95,7.04291044776,1530.619995,0.342203416669,6.70070703109
125,2007-04-27 13:26:11,1177651571.0,rht,0.694,21.88,2.05223880597,1494.069946,-2.05389258601,4.10613139198
126,2003-11-15 11:32:00,1068867120.0,rht,0.809,18.04,-15.8582089552,1058.530029,-30.6063975124,14.7481885572
127,2007-12-28 22:30:33,1198852233.0,rht,0.595,21.12,-1.49253731343,1478.48999,-3.07526112901,1.58272381558
128,2007-04-30 20:31:27,1177936287.0,rht,0.694,21.14,-1.39925373134,1482.369995,-2.82090129297,1.42164756163
129,2007-02-23 12:15:45,1172204145.0,rht,0.736,23.65,10.3078358209,1451.189941,-4.86495881948,15.1727946404
130,2003-11-25 20:48:40,1069764520.0,slm,20.52,37.7,0.0,1053.890015,0.0,0.0
131,2004-01-05 01:24:33,1073237073.0,slm,20.52,37.04,-1.75066312997,1122.219971,6.48359459028,-8.23425772025
132,2006-08-18 17:54:56,1155894896.0,slm,21.631,48.13,27.6657824934,1302.300049,23.5707740338,4.09500845961
133,2007-06-22 19:38:44,1182512324.0,slm,27.075,57.44,52.3607427056,1502.560059,42.5727578413,9.78798486423
134,2005-04-22 00:17:54,1114100274.0,slm,25.182,46.26,22.7055702918,1152.119995,9.32070506428,13.3848652275
135,2007-12-23 11:54:57,1198382097.0,slm,28.364,19.85,-47.3474801061,1460.119995,38.5457660874,-85.8932461935
136,2007-05-19 20:07:40,1179576460.0,slm,27.075,55.4,46.949602122,1514.140015,43.6715400515,3.27806207047
137,2007-04-19 14:57:14,1176965834.0,slm,24.79,55.04,45.9946949602,1470.72998,39.5525110844,6.44218387584
138,2005-01-17 01:16:04,1105895764.0,slm,22.566,54.97,45.8090185676,1184.52002,12.3950320376,33.4139865301
139,2004-09-20 09:22:12,1095643332.0,slm,24.001,42.25,12.0689655172,1122.199951,6.48169496131,5.58727055593
140,2008-12-19 20:05:56,1229688356.0,nyx,0.354,26.8,0.0,887.880005,0.0,0.0
141,2008-12-18 00:42:43,1229532163.0,nyx,0.354,29.1,8.58208955224,885.280029,-0.292829660017,8.87491921226
142,2007-10-21 07:09:45,1192921785.0,nyx,0.408,84.03,213.544776119,1540.079956,73.4558664828,140.088909637
143,2007-10-18 05:41:32,1192657292.0,nyx,0.408,83.0,209.701492537,1540.079956,73.4558664828,136.245626055
144,2008-06-13 22:59:26,1213369166.0,jec,0.016,90.01,0.0,1360.030029,0.0,0.0
145,2007-03-16 20:27:03,1174048023.0,jec,0.064,44.32,-50.7610265526,1386.949951,1.9793623248,-52.7403888774
146,2004-09-30 07:30:28,1096500628.0,jec,0.028,37.96,-57.8269081213,1114.579956,-18.047400996,-39.7795071253
147,2004-11-25 18:49:00,1101379740.0,jec,0.028,44.93,-50.0833240751,1177.23999,-13.4401472837,-36.6431767914
148,2008-10-12 00:49:49,1223743789.0,jec,0.018,35.78,-60.2488612376,909.919983,-33.0955961561,-27.1532650815
149,2005-02-19 21:18:05,1108819085.0,jec,0.109,53.75,-40.284412843,1210.339966,-11.0063792569,-29.2780335861
150,2008-01-24 12:11:22,1201147882.0,jec,0.022,76.99,-14.4650594378,1352.069946,-0.585287297359,-13.8797721405
151,2008-03-18 22:55:36,1205852136.0,jec,0.019,73.49,-18.353516276,1330.73999,-2.15363178573,-16.1998844902
152,2007-05-04 05:42:21,1178228541.0,ma,0.097,134.82,0.0,1505.619995,0.0,0.0
153,2006-12-07 11:50:24,1165463424.0,ma,0.099,99.13,-26.4723334817,1407.290039,-6.53086146083,-19.9414720208
154,2008-10-28 21:19:54,1225199994.0,ma,0.083,136.01,0.882658359294,940.51001,-37.5333740835,38.4160324428
155,2007-03-15 17:49:01,1173952141.0,ma,0.097,104.94,-22.1628838451,1392.280029,-7.52779362498,-14.6350902201
156,2007-07-05 01:14:05,1183569245.0,ma,0.088,162.21,20.315976858,1525.400024,1.3137464344,19.0022304236
157,2006-12-17 09:48:07,1166320087.0,ma,0.099,96.19,-28.6530188399,1425.48999,-5.32206036491,-23.330958475
158,2006-12-12 04:21:04,1165868464.0,ma,0.099,99.1,-26.4945853731,1411.560059,-6.24725603488,-20.2473293382
159,2007-01-27 11:27:52,1169868472.0,ma,0.099,108.52,-19.5074914701,1440.130005,-4.34970246261,-15.1577890075
160,2008-12-18 08:00:06,1229558406.0,ma,0.096,148.68,10.2803738318,885.280029,-41.2016291003,51.4820029321
161,2007-01-12 08:06:24,1168560384.0,ma,0.099,105.5,-21.7475152055,1430.72998,-4.97403164468,-16.7734835608
162,2007-01-22 04:03:06,1169409786.0,ma,0.099,105.03,-22.0961281709,1422.949951,-5.49076422169,-16.6053639492
163,2007-03-23 14:11:31,1174630291.0,ma,0.097,109.16,-19.0327844533,1436.109985,-4.61670343319,-14.4160810202
164,2007-01-07 13:32:29,1168147949.0,ma,0.099,101.06,-25.0407951343,1418.339966,-5.7969493823,-19.2438457519
165,2007-06-04 03:29:37,1180898977.0,ma,0.088,151.1,12.0753597389,1539.180054,2.22898600653,9.84637373239
166,2007-01-17 08:07:17,1168992437.0,ma,0.099,106.0,-21.3766503486,1430.619995,-4.98133660878,-16.3953137398
167,2008-04-07 22:11:02,1207577462.0,ma,0.076,226.25,67.8163477229,1372.540039,-8.83888075623,76.6552284791
168,2007-01-16 07:54:01,1168905241.0,ma,0.099,105.25,-21.9329476339,1431.900024,-4.8963198712,-17.0366277627
169,2007-08-09 17:24:06,1186651446.0,ma,0.08,143.41,6.37145824062,1453.089966,-3.4889300869,9.86038832752
170,2007-01-01 19:59:20,1167652760.0,ma,0.099,98.49,-26.9470404984,1418.300049,-5.79960058248,-21.147439916
171,2007-10-24 01:16:01,1193159761.0,ma,0.08,148.33,10.020768432,1515.880005,0.681447512259,9.33932091972
172,2005-04-06 23:07:25,1112800045.0,hpq,0.191,21.77,0.0,1184.069946,0.0,0.0
173,2003-10-13 03:21:25,1065986485.0,hpq,0.211,21.05,-3.30730362885,1045.349976,-11.7155215761,8.40821794727
174,2008-12-21 19:00:00,1229857200.0,hpq,0.458,35.4,62.609095085,885.280029,-25.2341441491,87.8432392341
175,2007-02-28 22:52:14,1172674334.0,hpq,0.152,39.35,80.753330271,1406.819946,18.8122332428,61.9410970282
176,2008-12-17 18:44:15,1229510655.0,hpq,0.458,37.065,70.2572347267,904.419983,-23.6176894739,93.8749242006
177,2004-06-22 17:06:08,1087895168.0,hpq,0.187,20.88,-4.08819476344,1134.410034,-4.19400155943,0.105806795996
178,2007-04-10 20:12:33,1176207153.0,hpq,0.152,40.7058,86.9811667432,1448.390015,22.3230113975,64.6581553457
179,2005-02-25 15:39:08,1109317148.0,hpq,0.191,20.4,-6.29306384933,1211.369995,2.30561117544,-8.59867502477
180,2004-10-24 20:51:51,1098622311.0,hpq,0.184,17.94,-17.5930179146,1106.48999,-6.55197408414,-11.0410438304
181,2007-10-25 01:21:20,1193246480.0,hpq,0.233,51.6,137.023426734,1514.400024,27.8978517372,109.125574997
182,2005-05-27 06:26:07,1117146367.0,hpq,0.187,23.0,5.64997703261,1198.780029,1.24233226675,4.40764476587
183,2004-08-10 05:06:31,1092085591.0,hpq,0.187,19.88,-8.68167202572,1079.040039,-8.87024515357,0.188573127851
184,2008-11-02 02:41:27,1225564887.0,hpq,0.265,38.28,75.8383096004,954.090027,-19.4228322218,95.2611418221
185,2007-05-11 12:59:31,1178859571.0,hpq,0.152,44.67,105.190629306,1505.849976,27.175761963,78.0148673434
186,2005-01-19 17:32:14,1106127134.0,hpq,0.19,20.31,-6.70647680294,1184.630005,0.0472994861403,-6.75377628908
187,2007-06-12 15:56:50,1181635010.0,hpq,0.228,45.44,108.727606798,1493.0,26.0905240475,82.6370827509
188,2007-02-21 03:02:56,1171998176.0,hpq,0.136,43.13,98.1166743225,1457.630005,23.1033698578,75.0133044646
189,2007-05-24 14:12:14,1179987134.0,hpq,0.228,45.6,109.46256316,1507.51001,27.315959255,82.1466039053
190,2007-07-13 20:01:50,1184328110.0,hpq,0.228,47.26,117.087735416,1552.5,31.1155650259,85.9721703898
191,2008-01-23 16:25:56,1201076756.0,hpq,0.212,41.35,89.9402847956,1338.599976,13.0507518177,76.8895329779
192,2007-05-27 21:39:45,1180273185.0,hpq,0.152,45.62,109.554432706,1507.51001,27.315959255,82.2384734506
193,2006-06-17 20:09:35,1150546175.0,hpq,0.135,33.04,51.768488746,1230.040039,3.88237985056,47.8861088954
194,2007-01-11 13:01:02,1168491662.0,hpq,0.136,42.2,93.8447404685,1423.819946,20.2479592367,73.5967812318
195,2007-05-01 10:43:41,1177987421.0,hpq,0.152,42.14,93.5691318328,1486.300049,25.5246832352,68.0444485976
196,2004-06-21 17:41:11,1087810871.0,mon,0.29,35.74,0.0,1130.300049,0.0,0.0
197,2003-12-15 21:55:55,1071496555.0,mon,0.296,27.42,-23.279238948,1068.040039,-5.50827278607,-17.7709661619
198,2007-04-06 22:28:01,1175869681.0,mon,0.244,57.55,61.0240626749,1437.77002,27.2025088623,33.8215538126
199,2006-12-12 14:48:12,1165906092.0,mon,0.255,47.8,33.7437045327,1411.560059,24.8836590115,8.86004552123
200,2004-09-13 20:51:43,1095079903.0,mon,0.271,36.55,2.26636821489,1125.819946,-0.396364045455,2.66273226034
201,2004-05-12 17:05:06,1084352706.0,mon,0.29,31.63,-11.4997202015,1097.280029,-2.9213499574,-8.57837024405
202,2008-10-29 01:03:05,1225213385.0,mon,0.194,83.15,132.652490207,930.090027,-17.7129977281,150.365487935
203,2008-12-29 10:59:09,1230519549.0,mon,0.194,67.72,89.4795747062,869.419983,-23.0806029099,112.560177616
204,2007-05-31 19:24:38,1180610678.0,mon,0.228,61.56,72.2439843313,1530.619995,35.4171395776,36.8268447537
205,2007-12-22 07:19:42,1198279182.0,mon,0.189,111.31,211.443760492,1453.0,28.5499369203,182.893823572
206,2006-08-18 22:57:04,1155913024.0,mon,0.311,47.06,31.6731952994,1302.300049,15.217198314,16.4559969853
207,2006-08-29 19:24:33,1156850673.0,mon,0.311,46.74,30.7778399552,1304.280029,15.3923712694,15.3854686859
208,2005-04-19 11:58:55,1113883135.0,mon,0.199,58.43,63.4862898713,1152.780029,1.98885066137,61.4974392099
209,2004-07-03 04:08:48,1088798928.0,mon,0.271,36.99,3.49748181309,1140.839966,0.932488413968,2.56499339913
210,2005-11-16 08:47:47,1132102067.0,mon,0.31,72.83,103.777280358,1231.209961,8.9277101323,94.8495702258
211,2006-05-27 20:44:43,1148733883.0,mon,0.313,83.89,134.72299944,1258.569946,11.3483050022,123.374694438
212,2007-03-10 23:19:39,1173539979.0,mon,0.244,54.03,51.1751538892,1391.969971,23.1504831157,28.0246707735
213,2006-08-24 02:05:34,1156356334.0,mon,0.311,47.22,32.1208729715,1296.060059,14.6651333995,17.455739572
214,2005-02-05 02:20:57,1107541257.0,mon,0.243,57.41,60.6323447118,1193.189941,5.56399975879,55.068344953
215,2005-02-20 04:11:50,1108843910.0,ca,0.66,26.77,0.0,1200.75,0.0,0.0
216,2007-03-14 08:11:12,1173831072.0,ca,0.746,25.05,-6.42510272693,1387.170044,15.5253003539,-21.9504030809
217,2006-10-23 12:22:17,1161577337.0,ca,0.396,25.08,-6.3130369817,1377.02002,14.6799933375,-20.9930303192
218,2004-10-10 03:49:33,1097351373.0,ca,0.479,26.54,-0.859170713485,1130.650024,-5.83801590672,4.97884519324
219,2007-04-04 17:15:37,1175678137.0,ca,0.746,26.0,-2.87635412775,1439.369995,19.8725792213,-22.7489333491
220,2006-05-28 00:35:16,1148747716.0,ca,0.371,22.16,-17.2207695181,1272.880005,6.00707932542,-23.2278488435
221,2003-10-08 21:26:55,1065619615.0,ca,0.52,28.96,8.18079940232,1033.780029,-13.9054733292,22.0862727315
222,2008-04-07 11:07:25,1207537645.0,ca,0.699,23.24,-13.1864026896,1372.540039,14.3068947741,-27.4932974637
223,2005-01-31 08:27:43,1107131263.0,ca,0.66,26.42,-1.30743369443,1181.27002,-1.62231771809,0.314884023659
224,2004-06-27 11:52:59,1088308379.0,ca,0.487,26.73,-0.14942099365,1140.650024,-5.00520308141,4.85578208776
225,2006-08-14 13:24:19,1155533059.0,ca,0.387,21.66,-19.0885319387,1268.209961,5.61815207162,-24.7066840104
226,2005-03-29 10:12:52,1112062372.0,rost,0.066,28.76,0.0,1165.359985,0.0,0.0
227,2004-09-27 08:06:54,1096243614.0,rost,0.069,23.32,-18.9151599444,1103.52002,-5.30651179,-13.6086481544
228,2005-05-11 04:30:21,1115757021.0,rost,0.065,26.21,-8.86648122392,1171.109985,0.493409768141,-9.35989099206
229,2003-12-15 22:46:52,1071499612.0,rost,0.072,52.31,81.8845618915,1068.040039,-8.35106295502,90.2356248465
230,2005-01-25 09:30:15,1106616615.0,rost,0.068,28.65,-0.38247566064,1168.410034,0.26172590781,-0.64420156845
